junction	numReads	p_predicted	p_value
chr3|RNF13:149639014|RNF13:149563797|rev|+	2	0.985646550107848	1.22255998477516e-09
chr3|RNF13:149639014|RNF13:149589815|rev|+	3	0.986564410674104	6.83911048903675e-12
chr3|RNF13:149639014|RNF13:149613259|rev|+	3	0.000230425504643322	0.157962796719867
chr3|RNF13:149677923|RNF13:149563797|rev|+	2	0.0127498773422707	0.193088891379426
chr3|RNF168:196195656|RNF168:196210762|rev|-	4	0.998109995543453	2.62701436360438e-21
chr3|RNF168:196202101|RNF168:196210762|rev|-	4	1.88927611440033e-05	0.136799794855264
chr3|RPL14:40500227|RPL14:40500132|dup|+	3	0.00702089626071513	0.157505518098681
chr3|RPL14:40502997|RPL14:40499380|rev|+	4	0.232007755099971	0.00576767606032521
chr3|RPL14:40502997|RPL14:40500132|rev|+	3	0.0253357969519925	0.146512542850378
chr3|RPL24:101404661|RPL24:101405563|rev|-	2	0.0227014642644806	0.191393720789946
chr3|RPL24:101405325|RPL24:101405563|rev|-	3	0.000126227296266415	0.157962796768627
chr3|RPL29:52027643|NEK4:52802620|rev|-	2	2.51089008347291e-17	0.193464125214171
chr3|RPL35A:197682721|RPL35A:197682620|dup|+	6	0.000663569230398125	0.111508775166769
chr3|RPN1:128338812|RPN1:128344855|rev|-	6	0.588086243472027	1.18900805215147e-07
chr3|RPN1:128338812|RPN1:128345675|rev|-	4	0.999225569473835	4.36893904829496e-25
chr3|RPN1:128338812|RPN1:128356948|rev|-	4	0.926612711896125	3.27643727794607e-09
chr3|RPN1:128338812|RPN1:128363826|rev|-	3	0.993422622637932	4.42308549361138e-14
chr3|RPN1:128348793|RPN1:128363826|rev|-	3	0.0142500342332363	0.154730447516058
chr3|RPN1:128350790|RPN1:128351000|dup|-	3	0.441408189912642	0.00397734937861515
chr3|RPN1:128350790|RPN1:128356948|rev|-	4	8.39170781879202e-06	0.136799794855264
chr3|RPN1:128356641|RPN1:128356948|dup|-	2	0.0203369736618561	0.191934468488806
chr3|RPSA:39452490|RPSA:39450096|rev|+	3	4.85868147180418e-07	0.157962796769544
chr3|RPSA:39454032|RPSA:39453764|dup|+	2	0.00705203167730177	0.1934166601212
chr3|RPUSD3:9879532|RPUSD3:9882300|rev|-	3	0.38683686296076	0.00658084661384568
chr3|RPUSD3:9881867|RPUSD3:9882300|rev|-	5	0.461834440282525	2.8360312753293e-05
chr3|RRP9:51968487|RRP9:51970365|rev|-	6	0.00801138370035843	0.074602479609758
chr3|RSRC1:157841780|RSRC1:157839891|rev|+	3	0.973766446446939	5.03866889933333e-10
chr3|RUVBL1:127806548|RUVBL1:127806651|dup|-	3	0.00265302617674537	0.157948090420552
chr3|RUVBL1:127806548|RUVBL1:127838257|rev|-	6	1.18318077221412e-05	0.111696564770747
chr3|RUVBL1:127816142|RUVBL1:127823767|rev|-	6	0.909173253560394	1.26093330847976e-12
chr3|RYK:133894452|RYK:133914026|rev|-	5	0.13052515894451	0.00482175285633351
chr3|RYK:133921573|RYK:133930451|rev|-	5	4.55475782309327e-06	0.122357456241758
chr3|SACM1L:45786900|LARS2:45588842|rev|+	1	2.92997603559499e-08	0.273599589710528
chr3|SCAP:47456061|SCAP:47484581|rev|-	6	0.187947629807632	0.000194662350160172
chr3|SCAP:47465422|SCAP:47467659|rev|-	4	0.380732713398669	0.00101380486431976
chr3|SCAP:47466974|SCAP:47470160|rev|-	5	0.974072653065748	2.04046614409574e-14
chr3|SCAP:47466974|SCAP:47476627|rev|-	4	0.11046596765715	0.0275313327754178
chr3|SCAP:47468646|SCAP:47470160|rev|-	1	0.441406769120659	0.0848659504954808
chr3|SCAP:47468646|SCAP:47484581|rev|-	2	0.883708675717344	4.67932745452619e-05
chr3|SCAP:47468936|SCAP:47470160|rev|-	6	0.00482105180624055	0.0924540192087577
chr3|SCAP:47468936|SCAP:47484581|rev|-	2	0.758083896605461	0.000891899389405274
chr3|SCAP:47470002|SCAP:47470160|dup|-	3	0.0143993334460537	0.154647094413268
chr3|SCAP:47470002|SCAP:47484581|rev|-	3	0.0494134750874108	0.122849952229853
chr3|SCAP:47476497|SCAP:47484581|rev|-	6	0.736871889454603	3.43262161647046e-09
chr3|SEC22A:122978436|SEC22A:122942405|rev|+	8	0.743636940232131	2.32353181051425e-13
chr3|SEC22C:42597421|SEC22C:42599188|rev|-	5	0.000542211794049928	0.122350670517964
chr3|SEC61A1:127775683|SEC61A1:127774358|rev|+	3	0.00711277215737276	0.157486858976211
chr3|SEC61A1:127779504|SEC61A1:127771677|rev|+	2	0.85412080741158	0.000120220469840991
chr3|SEC61A1:127779504|SEC61A1:127778944|rev|+	3	0.0127245717084758	0.155526545789414
chr3|SEC61A1:127785994|SEC61A1:127785796|dup|+	8	0.21204300461667	2.80411189416914e-07
chr3|SEC61A1:127790526|SEC61A1:127774515|rev|+	4	0.761687919385934	3.01353756415893e-06
chr3|SEC61A1:127790526|SEC61A1:127788318|dup|+	3	0.766587468060256	5.69385964351839e-05
chr3|SEC62:169706147|SEC62:169694733|rev|+	5	0.912281579456457	1.23917826503222e-10
chr3|SEMA3F:50214294|SEMA3F:50197007|rev|+	1	0.110837998113002	0.24944624298693
chr3|SENP5:196613565|SENP5:196612021|dup|+	5	0.333821288201732	0.000186397508835326
chr3|SETD2:47079155|SETD2:47088111|rev|-	2	0.899386573648428	2.51702661406513e-05
chr3|SETD2:47079155|SETD2:47108608|rev|-	4	0.00894428449058135	0.131716008717566
chr3|SETD2:47079155|SETD2:47144913|rev|-	4	0.0343480343517293	0.0903204575030009
chr3|SETD2:47084050|SETD2:47139571|rev|-	5	0.00746984634744563	0.109102317075606
chr3|SETD2:47098310|SETD2:47103836|rev|-	5	2.12476067047374e-06	0.122357456241758
chr3|SETD2:47098310|SETD2:47108608|rev|-	8	9.79567088336128e-07	0.0967320626070856
chr3|SETD2:47098310|SETD2:47129737|rev|-	4	0.374457675931418	0.00109113572048667
chr3|SETD2:47098310|SETD2:47147610|rev|-	2	0.00356980052131264	0.193461180009686
chr3|SETD2:47098310|SETD2:47158244|rev|-	4	0.51280712068695	0.000200806052395175
chr3|SETD5:9476566|SETD5:9470506|rev|+	2	0.167773769701695	0.107495732638285
chr3|SETD5:9506356|SETD5:9495422|rev|+	6	0.910837231314643	1.09728229702501e-12
chr3|SH3BP5:15300337|SH3BP5:15345738|rev|-	3	0.00917001888901559	0.156954558316673
chr3|SLC25A26:66313803|SLC25A26:66312474|rev|+	1	0.349753164247583	0.124745603454494
chr3|SLC25A26:66421026|SLC25A26:66396787|rev|+	1	0.393317891289761	0.104810735950639
chr3|SLC25A38:39433111|SLC25A38:39432931|dup|+	1	0.00516594257743243	0.273598781676246
chr3|SLC26A6:48670406|CELSR3:48682261|rev|-	1	0.917294974361962	0.000233550015512542
chr3|SLC33A1:155547476|SLC33A1:155551830|rev|-	4	0.00982396775432733	0.130572345784872
chr3|SLC38A3:50255272|SLC38A3:50254846|rev|+	5	0.788171705990843	4.1412976303576e-08
chr3|SLC38A3:50257416|SLC38A3:50256024|rev|+	3	1.84669214741383e-05	0.157962796769544
chr3|SLC41A3:125725199|SLC41A3:125725407|dup|-	3	0.966315664872337	2.27158160781857e-09
chr3|SLC41A3:125731457|SLC41A3:125752521|rev|-	4	0.135985873519585	0.0193417583189975
chr3|SLC41A3:125745177|SLC41A3:125745322|dup|-	6	0.999170207852483	9.47929751286303e-32
chr3|SLC4A7:27453132|SLC4A7:27493989|rev|-	3	0.125114687029427	0.0635424038287543
chr3|SLC4A7:27478878|SLC4A7:27490288|rev|-	2	0.158748545014365	0.112519351239298
chr3|SLC6A6:14489324|SLC6A6:14485131|rev|+	6	0.192682137420253	0.000176301700983972
chr3|SLC6A6:14523349|SLC6A6:14508023|rev|+	3	0.993882953263421	2.58049560706308e-14
chr3|SLMAP:57835543|SLMAP:57827025|rev|+	1	0.0144557389544538	0.273533837301322
chr3|SLMAP:57843886|SLMAP:57832923|rev|+	2	0.37582521012533	0.0328839522359774
chr3|SLMAP:57882659|SLMAP:57832923|rev|+	2	0.391466232748824	0.0297479686556587
chr3|SLMAP:57882659|SLMAP:57875767|rev|+	2	0.0238498077227787	0.191100771520279
chr3|SMARCC1:47651555|SMARCC1:47651817|dup|-	4	0.748539111549713	4.08368561133156e-06
chr3|SMARCC1:47651555|SMARCC1:47663831|rev|-	1	0.441406769120659	0.0848659504954808
chr3|SMARCC1:47651555|SMARCC1:47719801|rev|-	3	0.0235591193295136	0.148049683694876
chr3|SMARCC1:47702783|SMARCC1:47712207|rev|-	6	0.538189938118894	3.17501255839043e-07
chr3|SMARCC1:47702783|SMARCC1:47719801|rev|-	5	0.993218359943964	3.41913735941093e-19
chr3|SMARCC1:47703823|SMARCC1:47719801|rev|-	2	0.649655339678467	0.00363793994247903
chr3|SMARCC1:47703823|SMARCC1:47727660|rev|-	2	0.405335093574039	0.0271725152519733
chr3|SMARCC1:47712147|SMARCC1:47718272|rev|-	5	0.000588829117214962	0.122347971068948
chr3|SMARCC1:47716964|SMARCC1:47719801|rev|-	6	9.99542350109997e-06	0.111696564770881
chr3|SMARCC1:47716964|SMARCC1:47755980|rev|-	4	9.94886483485789e-06	0.136799794855264
chr3|SMARCC1:47719687|SMARCC1:47727660|rev|-	5	0.019193967423061	0.0746628385182521
chr3|SMARCC1:47719687|SMARCC1:47734790|rev|-	3	0.000317093768635882	0.157962796411887
chr3|SMARCC1:47762155|SMARCC1:47777616|rev|-	2	0.984720766076319	1.76930582321131e-09
chr3|SMARCC1:47762155|SMARCC1:47787483|rev|-	5	0.0566160873933075	0.0245012983995185
chr3|SMARCC1:47770514|SMARCC1:47814426|rev|-	4	0.853281811074543	1.92691259702464e-07
chr3|SMARCC1:47777523|SMARCC1:47787483|rev|-	6	1.03451396993251e-05	0.111696564770865
chr3|SMARCC1:47787397|SMARCC1:47814426|rev|-	3	0.00270994151704214	0.157946795352769
chr3|SPICE1:113212052|SPICE1:113225452|rev|-	4	0.969722890746913	1.13641206541458e-11
chr3|SS18L2:42636490|SS18L2:42633016|rev|+	4	0.991580334427831	9.91758357340717e-16
chr3|STAG1:136117590|STAG1:136141886|rev|-	4	0.182961883201905	0.0105100286214415
chr3|STAG1:136183722|STAG1:136221621|rev|-	2	0.0580942442185472	0.175528577403126
chr3|STAG1:136287606|STAG1:136349823|rev|-	5	0.00329182235241148	0.119941747997775
chr3|STT3B:31621588|STT3B:31617887|rev|+	3	0.992918376657483	7.61641290973207e-14
chr3|STT3B:31621588|STT3B:31621300|dup|+	4	0.351527707768867	0.00142566612481096
chr3|STT3B:31641951|STT3B:31617887|rev|+	2	1.0649527733961e-05	0.193464125214171
chr3|STT3B:31641951|STT3B:31621300|rev|+	3	5.71947704778975e-07	0.157962796769544
chr3|STT3B:31659480|STT3B:31617887|rev|+	3	0.00129902090089226	0.157962126360329
chr3|STT3B:31665353|STT3B:31617887|rev|+	2	0.00444995334555336	0.193456528422386
chr3|STT3B:31667619|STT3B:31666405|rev|+	5	0.00780259546249948	0.108075650626106
chr3|STT3B:31670903|STT3B:31617887|rev|+	2	0.889748532906725	3.72999366533114e-05
chr3|SUCLG2:67546221|SUCLG2:67548719|rev|-	4	0.668724723424103	1.97215333303294e-05
chr3|SUCLG2:67546221|SUCLG2:67559327|rev|-	4	2.90412151285321e-06	0.136799794855264
chr3|SUMF1:4418013|SUMF1:4494733|rev|-	4	0.00358555419918287	0.136331333221143
chr3|SUMF1:4452548|SUMF1:4461830|rev|-	5	0.646997212652736	1.25179089791499e-06
chr3|SUMF1:4458811|SUMF1:4461830|rev|-	5	0.00404616266623106	0.118440441470787
chr3|SUMF1:4458811|SUMF1:4494733|rev|-	2	0.779391358950331	0.000624463176165654
chr3|SUMF1:4490949|SUMF1:4494733|rev|-	5	0.995218034320034	1.48468292170007e-20
chr3|TATDN2:10312699|TATDN2:10311814|dup|+	2	0.917059809448294	1.07623846398154e-05
chr3|TATDN2:10320146|CRELD1:9984760|rev|+	1	3.30566992305808e-09	0.273599589710528
chr3|TBC1D23:100009545|TBC1D23:100002450|rev|+	1	0.50452873579221	0.0620956739756939
chr3|TBC1D23:100018175|TBC1D23:100002450|rev|+	4	0.970646684569793	9.21748762352895e-12
chr3|TBC1D23:100018175|TBC1D23:100013930|rev|+	1	0.367466753309645	0.116433385033545
chr3|TBC1D5:17333386|TBC1D5:17448018|rev|-	2	0.793174268248173	0.000485607865169648
chr3|TBL1XR1:176750758|TBL1XR1:176771706|rev|-	2	0.97399996718012	3.55825766515076e-08
chr3|TBL1XR1:176750758|TBL1XR1:176816329|rev|-	2	0.472219926014626	0.0171126429851545
chr3|TBL1XR1:176763916|TBL1XR1:176782810|rev|-	2	0.00233225025967382	0.193463710631565
chr3|TBL1XR1:176765273|TBL1XR1:176816329|rev|-	3	0.00117224440836143	0.157962383617308
chr3|TBL1XR1:176768265|TBL1XR1:176816329|rev|-	6	0.995716968396303	4.50953685390754e-24
chr3|TBL1XR1:176782707|TBL1XR1:176816329|rev|-	3	0.00184648175815754	0.157959537401711
chr3|TBL1XR1:176816253|TBL1XR1:176816329|dup|-	5	0.000812475155354832	0.122324492460826
chr3|TCTA:49453909|TCTA:49450488|rev|+	3	0.878329166769761	2.41570184798648e-06
chr3|TEX264:51718650|TEX264:51718428|dup|+	5	0.185642154937788	0.00181111697361979
chr3|TF:133474339|TF:133473338|rev|+	6	5.42642649966751e-07	0.111696564770937
chr3|TF:133487008|TF:133475674|rev|+	2	0.994471552003187	2.76142272689641e-12
chr3|TF:133489416|TF:133475674|rev|+	7	0.0877875276173211	0.000285817568698229
chr3|TFG:100455560|TFG:100432486|rev|+	5	0.0853303265253113	0.0122282977279965
chr3|TFG:100455560|TFG:100451351|rev|+	4	0.0392728444488286	0.0831691132496846
chr3|TFRC:195776154|TFRC:195795001|rev|-	5	0.999816842553201	9.20774219868619e-36
chr3|TFRC:195780288|TFRC:195803993|rev|-	7	0.999095683741811	4.12876219109153e-35
chr3|TFRC:195785154|TFRC:195787118|rev|-	2	0.861220163830709	9.79398553682676e-05
chr3|TFRC:195785154|TFRC:195794528|rev|-	5	0.0216698651028131	0.0687625341947983
chr3|TFRC:195794902|TFRC:195802231|rev|-	3	0.703738131115338	0.000176267240132968
chr3|TFRC:195800800|TFRC:195802231|rev|-	3	0.794247680252543	3.12356389906069e-05
chr3|TGFBR2:30715738|TGFBR2:30686238|rev|+	5	0.149824043750423	0.00337201116042946
chr3|TGFBR2:30715738|TGFBR2:30713129|rev|+	7	0.00913740358220646	0.0345238194235717
chr3|THUMPD3:9413220|THUMPD3:9408591|rev|+	4	0.991911874530913	7.21976090938755e-16
chr3|TIMMDC1:119222868|TIMMDC1:119219541|rev|+	5	0.00084864040678694	0.122318734196597
chr3|TIMMDC1:119222868|TIMMDC1:119222378|rev|+	4	0.000109712443682414	0.136799794815243
chr3|TIMMDC1:119232566|TIMMDC1:119219541|rev|+	4	0.0294025461789183	0.0980730876023629
chr3|TIMMDC1:119232566|TIMMDC1:119222378|rev|+	4	0.941777196787876	7.88173697179873e-10
chr3|TIMMDC1:119236162|TIMMDC1:119219541|rev|+	2	0.990771943489336	8.09334082882906e-11
chr3|TKT:53262071|TKT:53276258|rev|-	3	0.636323780791965	0.000468108965163232
chr3|TKT:53267171|TKT:53269190|rev|-	2	0.134178766933939	0.127009427706899
chr3|TKT:53274266|TKT:53276258|rev|-	5	0.999694805259836	4.41406896776265e-33
chr3|TMCC1:129546645|TMCC1:129547351|dup|-	1	0.000261555941816244	0.27359958971052
chr3|TMCC1:129546645|TMCC1:129551669|rev|-	4	0.990710461810561	2.14337113702856e-15
chr3|TMEM115:50392179|TMEM115:50396939|rev|-	5	0.000130260355904294	0.122357448836495
chr3|TMEM39A:119155637|TMEM39A:119156950|rev|-	3	0.587234006530198	0.000863334378341913
chr3|TMEM39A:119155637|TMEM39A:119177087|rev|-	1	0.32280726961603	0.137903739823473
chr3|TMEM39A:119165864|TMEM39A:119171377|rev|-	5	0.0316614855157276	0.049885830755164
chr3|TMEM39A:119171293|TMEM39A:119177087|rev|-	3	0.00303751568894586	0.157937790262651
chr3|TMEM41A:185207388|TMEM41A:185212549|rev|-	3	0.996960555079822	1.10631445981867e-16
chr3|TMEM45A:100277433|TMEM45A:100274052|rev|+	2	0.867787357725157	8.01383718485515e-05
chr3|TMEM45A:100296285|TBC1D23:100023689|rev|+	3	3.47457847397782e-21	0.157962796769544
chr3|TNK2:195605123|TNK2:195615477|rev|-	3	0.965376685211009	2.67213875182356e-09
chr3|TOP2B:25662172|TOP2B:25665237|rev|-	3	0.385641276258248	0.00665211315775908
chr3|TOPBP1:133341934|TOPBP1:133343019|rev|-	1	0.260816559802444	0.170200238061601
chr3|TPRA1:127298582|TPRA1:127299006|rev|-	5	0.00442252461806252	0.117588307588671
chr3|TRA2B:185636152|TRA2B:185636226|dup|-	5	0.988751542192708	2.62323494242346e-17
chr3|TRA2B:185638891|TRA2B:185639914|rev|-	2	0.94707540491661	1.340610024605e-06
chr3|TRA2B:185638891|TRA2B:185641772|rev|-	4	0.985012231446521	8.02028409318666e-14
chr3|TRAIP:49884957|TRAIP:49885633|rev|-	3	0.261695503695695	0.0195885710461065
chr3|TRAK1:42167106|TRAK1:42166911|dup|+	4	0.729285364659382	6.20558586374575e-06
chr3|TREX1:48509044|ATRIP:48505980|rev|+	3	0.0253412359181956	0.146507744204224
chr3|TRIM59:160153290|TRIM59:160166583|rev|-	1	7.60886249266992e-08	0.273599589710528
chr3|TRPC1:142467302|TRPC1:142455220|rev|+	4	0.0964193617487742	0.0337236607722211
chr3|TRPC1:142496605|TRPC1:142467099|rev|+	4	0.998481523856689	3.33996025752494e-22
chr3|TSEN2:12545283|TSEN2:12531282|rev|+	1	0.418013984715335	0.0942911027156327
chr3|TSEN2:12545283|TSEN2:12538016|rev|+	6	0.280860934398772	3.1949041562958e-05
chr3|TTC14:180322097|TTC14:180320678|rev|+	2	0.0467150277535245	0.18184479089129
chr3|TTLL3:9868756|ARPC4-TTLL3:9868680|rev|+	3	0.884808128686037	1.83647268696807e-06
chr3|TXNRD3:126340584|TXNRD3:126366139|rev|-	3	0.00608309237857503	0.157671603909299
chr3|U2SURP:142779567|U2SURP:142751625|rev|+	3	9.32493025417719e-05	0.157962796769437
chr3|UBA3:69103880|UBA3:69105844|rev|-	3	0.88217948524393	2.05667217046006e-06
chr3|UBP1:33429828|UBP1:33444396|rev|-	4	0.897911680058572	2.35561770731387e-08
chr3|UBP1:33434803|UBP1:33467233|rev|-	1	0.851755872436584	0.0018012143069964
chr3|UBP1:33441680|UBP1:33467233|rev|-	4	0.587035921343287	7.23057826597768e-05
chr3|UBXN7:196094898|UBXN7:196095026|dup|-	5	6.33518987737811e-05	0.122357456130209
chr3|UBXN7:196094898|UBXN7:196098913|rev|-	4	0.995814258954595	3.1861088919063e-18
chr3|UBXN7:196118683|UBXN7:196129890|rev|-	3	0.993141458097307	6.02213439656603e-14
chr3|ULK4:41722998|ULK4:41795980|rev|-	3	0.220792888310352	0.0277773392768567
chr3|ULK4:41937009|ULK4:41961310|rev|-	2	2.24173723480446e-05	0.193464125214171
chr3|ULK4:41937009|ULK4:41977432|rev|-	4	0.00169897591034814	0.136761858387911
chr3|ULK4:41959948|ULK4:41973498|rev|-	1	0.944511986173541	4.9720888071031e-05
chr3|UQCRC1:48636431|UQCRC1:48636625|dup|-	1	0.463525814618095	0.0764432559313828
chr3|UQCRC1:48636431|UQCRC1:48637143|rev|-	7	0.000232810798370072	0.103351159020331
chr3|UQCRC1:48636431|UQCRC1:48637584|rev|-	3	0.390648052248013	0.00635830825944894
chr3|UQCRC1:48636431|UQCRC1:48641076|rev|-	4	1.80793379498725e-07	0.136799794855264
chr3|UQCRC1:48636431|UQCRC1:48642213|rev|-	5	0.277503811841154	0.000427981352879917
chr3|UQCRC1:48636431|UQCRC1:48643289|rev|-	5	0.214668482764226	0.00112735211594307
chr3|UQCRC1:48638784|UQCRC1:48646735|rev|-	5	0.0500198349212167	0.0292287433036938
chr3|USP13:179426745|USP13:179399665|rev|+	2	0.00444995334555336	0.193456528422386
chr3|USP13:179426745|USP13:179408028|rev|+	3	0.822135540774882	1.55341022584887e-05
chr3|USP13:179426745|USP13:179424721|rev|+	1	0.448915948236374	0.0819530076056857
chr3|USP13:179472642|USP13:179437727|rev|+	1	0.0568312996092931	0.268445637796116
chr3|USP13:179474866|USP13:179472519|rev|+	2	0.0539347768718877	0.177926271653618
chr3|USP13:179499611|USP13:179447976|rev|+	1	0.840090886182217	0.00230679522278782
chr3|USP4:49321419|USP4:49332031|rev|-	3	0.935380576611045	9.04922452228371e-08
chr3|USP4:49329942|USP4:49332031|rev|-	4	0.0124350527964166	0.126771065971449
chr3|USP4:49331839|USP4:49332031|dup|-	4	0.310475902659986	0.00229589505083296
chr3|USP4:49362134|USP4:49362196|dup|-	4	0.0556253273881877	0.063426219442205
chr3|USP4:49362134|USP4:49363278|rev|-	5	1.64099354767043e-07	0.122357456241758
chr3|USP4:49363151|USP4:49365249|rev|-	2	0.989239967004308	2.1233456580461e-10
chr3|VPRBP:51454240|VPRBP:51456330|rev|-	6	4.09470846034044e-07	0.111696564770937
chr3|VPRBP:51459757|VPRBP:51475913|rev|-	2	0.987451283466062	5.456182380544e-10
chr3|VPRBP:51474985|VPRBP:51497243|rev|-	5	0.934766708040072	1.63941568275551e-11
chr3|VPRBP:51474985|VPRBP:51500892|rev|-	3	0.0468824437230644	0.125393506416036
chr3|VPRBP:51474985|VPRBP:51505021|rev|-	3	0.946550613267943	3.20117099913248e-08
chr3|VPRBP:51474985|VPRBP:51517852|rev|-	7	0.0383241472717687	0.00301806081046432
chr3|VPS8:184646321|VPS8:184557485|rev|+	3	4.02689685910039e-06	0.157962796769544
chr3|VPS8:184646321|VPS8:184618708|rev|+	4	3.73841223710781e-05	0.13679979485524
chr3|VPS8:184700882|VPS8:184700353|rev|+	2	0.854856061228312	0.00011775830412156
chr3|VPS8:184711851|VPS8:184631306|rev|+	4	0.00170103258752578	0.136761687606124
chr3|WDR6:49053386|ARIH2:48964894|rev|+	1	7.60886249266992e-08	0.273599589710528
chr3|WDR82:52292551|WDR82:52293888|rev|-	5	0.282074505287077	0.000399704234322825
chr3|WDR82:52293212|WDR82:52293282|dup|-	4	0.0389776600986661	0.0835813923861017
chr3|XRN1:142048275|XRN1:142137451|rev|-	4	0.0240258337781836	0.107065834068884
chr3|XRN1:142048275|XRN1:142140385|rev|-	1	0.000575307565177676	0.273599589708195
chr3|XRN1:142144063|XRN1:142145683|rev|-	6	0.494845933518987	7.12884752994108e-07
chr3|XXYLT1:194947437|XXYLT1:194947585|dup|-	2	0.715851495787985	0.00164963767068885
chr3|XYLB:38414227|XYLB:38408298|rev|+	4	0.994773439628445	2.07629830845138e-17
chr3|XYLB:38415993|XYLB:38401829|rev|+	1	0.0131508695367586	0.273553872193251
chr3|XYLB:38417723|XYLB:38401829|rev|+	2	0.79357542846834	0.000481932876088286
chr3|XYLB:38438650|XYLB:38401829|rev|+	9	0.960778893723491	6.53433730539961e-24
chr3|YEATS2:183465504|YEATS2:183442206|rev|+	3	9.8170017626663e-05	0.157962796769389
chr3|YEATS2:183470041|YEATS2:183435438|rev|+	7	0.999998274569628	8.86926378597821e-77
chr3|YEATS2:183470041|YEATS2:183442206|rev|+	4	0.00193586177160036	0.136738688879151
chr3|YEATS2:183470041|YEATS2:183446477|rev|+	2	0.993137530409901	1.18362316286182e-11
chr3|YEATS2:183480067|YEATS2:183435438|rev|+	3	0.511022165643352	0.00199996689396153
chr3|YEATS2:183480067|YEATS2:183469860|rev|+	8	7.62221869428618e-07	0.0967320626070857
chr3|YEATS2:183480067|YEATS2:183476649|rev|+	2	0.987729850604535	4.76045279518945e-10
chr3|YEATS2:183495488|YEATS2:183476649|rev|+	4	1.87918110155598e-10	0.136799794855264
chr3|YEATS2:183495488|YEATS2:183493702|rev|+	3	0.34532674097833	0.00951659084551399
chr3|YEATS2:183508768|YEATS2:183493702|rev|+	5	0.0604576983267786	0.0221814515124234
chr3|YEATS2:183515839|YEATS2:183515710|dup|+	6	0.00149267230672349	0.109801975791614
chr3|YEATS2:183518356|YEATS2:183515710|rev|+	3	0.000194110695673084	0.157962796753032
chr3|YEATS2:183524880|YEATS2:183515710|rev|+	3	0.00202222424628146	0.157957984315035
chr3|YEATS2:183525892|YEATS2:183515710|rev|+	1	0.90517081001151	0.000385616640655738
chr3|YEATS2:183526958|YEATS2:183515710|rev|+	3	0.413775002950579	0.00514851321547616
chr3|ZBTB20:114069120|ZBTB20:114070725|dup|-	3	0.758563081075926	6.68452233974258e-05
chr3|ZBTB20:114069120|ZBTB20:114619189|rev|-	2	0.988834757930177	2.669423880653e-10
chr3|ZBTB20:114107851|ZBTB20:114619189|rev|-	2	0.0405578196728853	0.184879557059787
chr3|ZDHHC23:113673257|ZDHHC23:113667640|rev|+	5	0.995713430456346	5.4303249665085e-21
chr3|ZDHHC3:44970797|ZDHHC3:44975476|rev|-	5	1.47269975411914e-05	0.122357456241754
chr3|ZNF148:124996569|ZNF148:124998091|rev|-	4	0.680907921705267	1.58849608110452e-05
chr3|ZNF148:124996569|ZNF148:125007072|rev|-	2	0.61892821792941	0.0049900017037232
chr3|ZNF148:124997967|ZNF148:125050082|rev|-	5	0.000737084950187997	0.122334606453371
chr3|ZNF148:125032151|ZNF148:125032500|dup|-	6	0.969853493767904	2.21856180304705e-16
chr3|ZNF148:125032151|ZNF148:125050082|rev|-	6	0.0552339459920977	0.00682799043896436
chr3|ZNF148:125042152|ZNF148:125050082|rev|-	4	0.999686294922067	2.92377194971581e-29
chr3|ZNF621:40567355|ZNF621:40567269|dup|+	3	0.984598577001297	1.69911725728049e-11
chr4|AADAT:170987564|AADAT:170988539|rev|-	5	0.970369488787656	5.59455461724287e-14
chr4|ABCG2:89018604|ABCG2:89042944|rev|-	2	0.462191541989058	0.0183964141228538
chr4|ADD1:2896458|ADD1:2883624|rev|+	5	0.00743608977117101	0.109205867902262
chr4|ADD1:2896458|ADD1:2895739|rev|+	4	0.388518326861619	0.000925204236304714
chr4|ADH5:99996064|ADH5:100009931|rev|-	5	0.764408446411211	8.31381621372321e-08
chr4|AFAP1:7776465|AFAP1:7873807|rev|-	6	0.106079057278373	0.00135382797304684
chr4|AFAP1:7840250|AFAP1:7873807|rev|-	5	0.0999427305770855	0.0088937435360491
chr4|AFAP1:7870348|AFAP1:7873807|rev|-	1	0.903603715681428	0.000409104053559345
chr4|AFF1:87968746|AFF1:87869649|rev|+	3	0.0148818043291304	0.15437136828372
chr4|AFF1:87968746|AFF1:87967317|rev|+	2	0.295251608378217	0.0536036355801678
chr4|AFF1:88011222|AFF1:88005271|rev|+	4	0.0334259169003267	0.0917236146945187
chr4|AFF1:88012981|AFF1:88005271|rev|+	2	0.00270549085749045	0.193463287544911
chr4|AFF1:88046295|AFF1:88005271|rev|+	4	0.000450901180238252	0.136799675350159
chr4|AIMP1:107270381|ARHGEF38:106566344|rev|+	1	7.60886249266992e-08	0.273599589710528
chr4|ALB:74280884|ALB:74270832|rev|+	3	0.00948182145931309	0.15685468306738
chr4|ALB:74280884|ALB:74275071|rev|+	6	0.00433320018610505	0.0953541643440635
chr4|ALB:74285356|ALB:74280751|rev|+	4	0.955087998921329	1.52397750530136e-10
chr4|ANAPC4:25408507|ANAPC4:25396292|rev|+	1	0.571084056030762	0.0422881071209894
chr4|ANKRD17:73942656|ANKRD17:73991029|rev|-	4	0.0869821991318829	0.0388004390437053
chr4|ANKRD17:73944358|ANKRD17:73958017|rev|-	2	0.000127127602581249	0.193464125214166
chr4|ANKRD17:73950965|ANKRD17:73958017|rev|-	4	1.36536843275413e-09	0.136799794855264
