Chr	Start	End	SRR445016_pairs_Chimeric.out.junction
chr7	2296509	2317940	1
chr7	2296509	2297438	5
chr7	2297000	2304093	1
chr7	2302865	2317940	16
chr7	2309194	2314864	1
chr7	2309194	2317940	14
chr7	2311485	2317940	1
chr7	2314747	2317940	2
chr7	2397296	2400537	1
chr7	2400345	2402762	1
chr7	2400345	2403395	1
chr7	2400345	2404164	6
chr7	2400345	2409317	1
chr7	2403267	2404164	30
chr7	2404007	2406680	1
chr7	2404007	2409317	3
chr7	2404007	2406083	17
chr7	2404007	2404164	2
chr7	2414163	2416710	3
chr7	2415024	2416710	1
chr7	2418875	2419002	3
chr7	2472198	2473681	1
chr7	2477439	2483381	10
chr7	2584543	2587112	5
chr7	2606750	2613122	1
chr7	2608588	2613122	1
chr7	2617876	2618160	7
chr7	2634520	2641098	2
chr7	2634520	2644625	1
chr7	2636229	2636468	1
chr7	2638099	2644625	7
chr7	2685406	2686887	1
chr7	2686041	2686097	1
chr7	2686487	2696168	1
chr7	2686487	2689622	1
chr7	2686885	2687027	1
chr7	2691821	2692644	1
chr7	2691821	2696345	1
chr7	2761563	2761772	1
chr7	2764781	2765022	1
chr7	2834562	2834777	3
chr7	2834562	2854023	3
chr7	3082770	3082893	1
chr7	4261138	4261273	1
chr7	4766412	4780654	1
chr7	4776949	4780654	1
chr7	4780469	4780654	15
chr7	4780469	4786810	2
chr7	4794090	4800919	1
chr7	4794090	4796818	2
chr7	4794090	4795014	4
chr7	4796625	4796818	1
chr7	4820806	4821385	1
chr7	4824680	4825026	2
chr7	4825881	4827407	1
chr7	4829539	4831321	1
chr7	4838379	4838511	1
chr7	4843946	4844071	1
chr7	4917236	4917834	2
chr7	5239207	5257645	1
chr7	5239207	5262303	1
chr7	5239207	5267842	2
chr7	5256194	5256818	24
chr7	5256194	5265561	1
chr7	5327437	5327616	7
chr7	5352134	5354779	1
chr7	5352134	5353494	2
chr7	5354615	5391725	1
chr7	5359949	5391725	1
chr7	5360704	5372680	3
chr7	5363845	5364879	6
chr7	5363845	5372680	1
chr7	5363845	5391725	4
chr7	5385193	5391725	6
chr7	5385193	5399200	2
chr7	5385193	5417655	1
chr7	5391450	5396907	2
chr7	5391450	5399200	7
chr7	5391450	5391725	2
chr7	5396547	5399200	1
chr7	5398721	5399200	2
chr7	5401528	5402456	1
chr7	5410006	5410995	11
chr7	5410006	5417655	1
chr7	5413686	5417655	16
chr7	5413686	5428967	1
chr7	5567149	5567423	1
chr7	5567566	5567634	1
chr7	5632518	5632803	1
chr7	5637910	5645015	2
chr7	5642888	5645003	1
chr7	5643604	5645169	1
chr7	5645465	5645653	1
chr7	5680785	5692141	14
chr7	5680785	5681007	11
chr7	5751392	5760803	1
chr7	5752346	5754821	1
chr7	5754684	5765069	1
chr7	5778907	5781275	5
chr7	5778907	5781446	13
chr7	5780604	5781275	3
chr7	5780604	5781446	1
chr7	5941288	5951553	1
chr7	5941288	5963593	1
chr7	5941288	5949747	4
chr7	5942292	5949747	2
chr7	5942292	5951553	1
chr7	5944725	5949747	1
chr7	5958498	5963593	1
chr7	5959480	5963593	1
chr7	5963018	5963593	27
chr7	6017219	6018327	1
chr7	6017219	6022622	4
chr7	6036957	6038857	1
chr7	6036957	6042267	2
chr7	6054777	6054983	2
chr7	6057445	6057676	5
chr7	6063492	6063873	1
chr7	6064340	6066522	1
chr7	6066359	6068663	2
chr7	6068246	6068663	9
chr7	6080523	6080850	1
chr7	6094177	6094335	1
chr7	6139853	6139940	4
chr7	6150756	6155154	13
chr7	6175472	6180615	2
chr7	6178723	6185879	1
chr7	6178723	6187523	1
chr7	6178723	6185287	2
chr7	6178723	6183827	3
chr7	6182563	6185879	2
chr7	6201678	6202906	1
chr7	6202802	6203329	1
chr7	6210166	6210945	1
chr7	6226681	6227352	1
chr7	6226681	6230162	1
chr7	6312897	6312985	1
chr7	6414172	6439819	2
chr7	6426843	6431672	7
chr7	6439757	6442099	1
chr7	6452442	6456552	31
chr7	6452442	6464466	1
chr7	6456258	6456552	8
chr7	6456258	6465745	1
chr7	6464383	6470238	2
chr7	6465619	6470238	1
chr7	6465619	6474651	8
chr7	6465619	6472590	41
chr7	6470111	6474651	3
chr7	6470111	6476164	3
chr7	6472420	6476164	4
chr7	6472468	6474651	1
chr7	6472468	6476164	41
chr7	6474393	6476164	3
chr7	6474425	6476164	3
chr7	6631277	6631498	1
chr7	6678673	6681593	1
chr7	6771528	6775020	1
chr7	6774936	6777567	4
chr7	6776707	6777567	5
chr7	6776707	6785819	1
chr7	6840579	6845668	1
chr7	6840579	6841154	41
chr7	6844569	6862991	1
chr7	6852607	6861995	1
chr7	6852607	6862991	2
chr7	6854395	6859572	1
chr7	6854395	6861995	3
chr7	6854395	6862991	14
chr7	6859397	6862991	7
chr7	7826419	7841374	1
chr7	7923663	7923977	1
chr7	8095063	8110761	1
chr7	8095066	8110761	1
chr7	10766766	10766875	1
chr7	11053374	11068445	2
chr7	11082310	11151094	1
chr7	11091243	11101716	1
chr7	11101418	11151094	36
chr7	11101418	11101712	4
chr7	12972263	12972441	1
chr7	13082476	13141208	1
chr7	13677958	13678117	1
chr7	13946055	13950932	1
chr7	14030554	14030719	1
chr7	14216464	14217776	1
chr7	16119197	16119324	1
chr7	16139221	16139368	1
chr7	16341046	16445962	1
chr7	16415717	16445962	13
chr7	16445686	16445962	1
chr7	16655369	16664706	1
chr7	16664608	16676080	21
chr7	16705062	16714213	1
chr7	16705062	16729531	1
chr7	16714037	16721029	1
chr7	16714037	16722470	1
chr7	16720926	16729531	20
chr7	16722405	16729531	16
chr7	16725530	16729531	3
chr7	17833875	17838777	1
chr7	17854457	17855912	6
chr7	17854457	17879623	1
chr7	17854457	17885317	1
chr7	17861132	17865714	3
chr7	17861132	17879623	1
chr7	17885218	17908113	1
chr7	17885218	17890587	12
chr7	17889970	17890587	1
chr7	17889970	17908113	1
chr7	17908030	17913239	1
chr7	17908030	17915413	10
chr7	17908030	17937069	15
chr7	17913151	17915413	5
chr7	17915103	17915413	3
chr7	17929986	17937069	4
chr7	18103144	18103294	1
chr7	18535885	18542262	1
chr7	18624904	18633652	4
chr7	18624904	18669104	2
chr7	18624904	18674365	1
chr7	18624904	18788756	1
chr7	18629959	18674365	1
chr7	18629959	18706099	1
chr7	18631139	18633652	1
chr7	18631139	18706099	2
chr7	18633531	18706099	1
chr7	18668973	18688306	1
chr7	18674250	18694492	1
chr7	18674250	18706099	1
chr7	18684294	18688306	2
chr7	18684294	18706099	3
chr7	18694386	18701608	1
chr7	18705836	18706099	108
chr7	18721082	18788756	2
chr7	18801780	18833075	4
chr7	18832968	18836047	1
chr7	21516697	21521741	2
chr7	21550566	21550707	1
chr7	21943728	21948125	1
chr7	22710247	22710448	2
chr7	22720436	22720647	1
chr7	22914686	22915319	5
chr7	22928124	22930768	1
chr7	22999875	23023664	7
chr7	22999875	23030758	21
chr7	22999875	23018067	3
chr7	22999875	23015924	1
chr7	22999875	23004150	6
chr7	23000854	23004150	1
chr7	23015829	23023664	7
chr7	23015829	23030758	12
chr7	23023563	23025354	2
chr7	23023563	23030758	13
chr7	23030680	23037780	1
chr7	23180388	23183644	8
chr7	23180388	23191828	8
chr7	23180388	23180563	2
chr7	23292926	23296684	1
chr7	23299599	23300392	1
chr7	23306100	23313233	1
chr7	23306136	23309794	2
chr7	23381683	23385681	4
chr7	23547039	23552701	3
chr7	23552513	23555906	1
chr7	23552513	23556147	2
chr7	23555982	23556147	1
chr7	23643705	23651172	2
chr7	23650790	23651172	16
chr7	24112153	24112359	1
chr7	24517882	24517993	1
chr7	24659671	24690331	2
chr7	24663282	24703340	1
chr7	24663282	24690331	5
chr7	24663282	24681487	4
chr7	24663282	24689383	1
chr7	24663285	24663403	1
chr7	24663285	24681457	1
chr7	24663285	24681487	6
chr7	24663285	24690331	8
chr7	24784181	24789412	31
chr7	24843934	24849570	1
chr7	24846395	24849570	1
chr7	24849426	24854822	1
chr7	24849426	24859857	1
chr7	24854678	24856307	1
chr7	24854678	24859857	1
chr7	24854678	24874355	7
chr7	24856229	24874355	1
chr7	24856229	24888795	1
chr7	24870387	24882032	1
chr7	24870387	24892253	1
chr7	24880309	24903218	1
chr7	24902819	24910464	2
chr7	24910351	24911688	1
chr7	25311059	25311158	1
chr7	26232115	26232993	1
chr7	26233014	26233194	1
chr7	26233261	26233314	5
chr7	26233264	26235529	1
chr7	26233264	26233314	1
chr7	26236935	26237352	3
chr7	26463146	26463292	1
chr7	26724355	26729981	1
chr7	26765047	26779583	1
chr7	26883649	26894509	4
chr7	26958860	26959017	1
chr7	27481354	27481462	1
chr7	27565272	27578036	1
chr7	27565272	27565487	1
chr7	27570811	27582719	1
chr7	27642757	27672064	2
chr7	27642757	27689252	3
chr7	27646061	27672064	1
chr7	27668990	27672045	15
chr7	27668990	27672048	11
chr7	27668990	27672060	3
chr7	27668990	27672064	182
chr7	27668990	27676356	2
chr7	27668990	27689242	1
chr7	27668990	27689252	36
chr7	27788137	27797752	2
chr7	27788137	27809453	6
chr7	27805453	27805640	2
chr7	27832685	27834065	1
chr7	27855968	27856675	1
chr7	27855968	27856657	2
chr7	27934839	27938368	2
chr7	27934839	28031600	4
chr7	27989637	27996423	1
chr7	28031528	28144689	2
chr7	28033149	28033261	1
chr7	28135238	28144689	1
chr7	28210215	28211200	2
chr7	29664332	29664446	1
chr7	29844100	29844267	1
chr7	29911060	29911213	1
chr7	29963572	29966248	6
chr7	29963572	29983795	1
chr7	29963572	29994976	7
chr7	29963572	30008629	1
chr7	29963572	30008684	6
chr7	29966068	29976337	8
chr7	29976172	30008684	6
chr7	29976172	29983795	3
chr7	29976172	29994976	8
chr7	29980298	29983795	1
chr7	29980298	29994976	4
chr7	29980298	30008684	3
chr7	29980403	29983795	1
chr7	29983593	29994976	1
chr7	29983674	30008574	1
chr7	29994795	30008684	1
chr7	30008525	30008684	4
chr7	30363258	30405911	4
chr7	30395344	30405911	7
chr7	30494753	30496658	8
chr7	30494753	30499657	1
chr7	30496337	30496658	4
chr7	30498768	30499657	1
chr7	30638412	30662078	3
chr7	30638412	30649346	2
chr7	30661009	30662078	85
chr7	30661009	30665935	1
chr7	30762760	30762928	1
chr7	31093143	31093238	1
chr7	31817263	31817414	1
chr7	31912905	31920473	2
chr7	32018199	32091192	1
chr7	32528861	32530378	3
chr7	32535336	32535414	1
chr7	32582753	32584391	2
chr7	32582753	32591907	4
chr7	32584306	32588743	1
chr7	32584306	32594208	3
chr7	32584306	32609766	1
chr7	32588459	32594208	2
chr7	32588459	32591907	3
chr7	32590946	32599076	1
chr7	32593339	32615684	1
chr7	32598171	32599076	2
chr7	32598171	32615684	2
chr7	32604008	32604128	1
chr7	32609632	32613030	1
chr7	32615629	32616027	1
chr7	33185854	33217203	56
chr7	33185854	33195314	3
chr7	33185881	33217203	1
chr7	33303902	33313568	1
chr7	33312624	33313568	2
chr7	33573566	33573788	1
chr7	33604392	33645344	1
chr7	33644477	33646165	5
chr7	33644477	33681968	3
chr7	33644477	33683401	1
chr7	33674789	33681968	1
chr7	33746057	33746177	1
chr7	33946430	34014396	4
chr7	33976901	34014396	29
chr7	34006091	34014396	13
chr7	34026955	34086017	1
chr7	34085918	34101659	1
chr7	34085918	34125704	1
chr7	34101614	34125704	1
chr7	35006506	35013217	4
chr7	35009045	35013217	4
chr7	35050080	35058208	1
chr7	35157360	35163690	1
chr7	35180645	35204571	1
chr7	35677960	35709938	4
chr7	35677960	35712888	3
chr7	35707044	35709938	2
chr7	35707044	35712888	154
chr7	35709825	35712888	15
chr7	35919433	35930403	1
chr7	36244325	36244476	2
chr7	36320724	36336796	3
chr7	36370591	36373770	1
chr7	36374655	36375906	1
chr7	36438688	36439002	1
chr7	36438828	36455493	1
chr7	36450123	36450775	5
chr7	36458853	36461601	1
chr7	36463426	36464351	1
chr7	36465311	36483471	1
chr7	36966075	36966195	1
chr7	37065588	37065760	2
chr7	38237812	38247330	1
chr7	38247048	38268472	3
chr7	38247048	38259261	4
chr7	38253958	38259261	3
chr7	38429405	38433814	3
chr7	38468656	38469177	1
chr7	38500883	38516569	2
chr7	38794302	38807198	1
chr7	38829401	38836464	12
chr7	38857417	38860865	3
chr7	38857417	38869928	4
chr7	38902145	38908853	7
chr7	39420383	39420536	1
chr7	39726230	39726380	1
chr7	39726230	39730189	7
chr7	39726230	39736458	5
chr7	39729981	39730189	1
chr7	39807003	39807269	2
chr7	40037093	40087476	1
chr7	40037093	40041630	12
chr7	40096953	40102699	1
chr7	40102425	40102699	2
chr7	40102425	40127930	1
chr7	40117604	40127930	1
chr7	40220546	40234659	4
chr7	40943303	40943490	3
chr7	40949604	40949870	4
chr7	40960480	40960658	1
chr7	41362541	41362727	1
chr7	41843553	41843743	1
chr7	42005351	42065869	1
chr7	42040067	42040210	1
chr7	42058562	42058733	3
chr7	42063067	42066011	3
chr7	42063067	42088295	4
chr7	42185037	42188067	3
chr7	42187825	42188067	95
chr7	42187825	42212285	4
chr7	42187825	42225730	2
chr7	42187825	42262894	3
chr7	42262729	42263953	1
chr7	42617244	42617425	2
chr7	42956732	42957434	2
chr7	42957113	42957434	1
chr7	42966135	42967058	2
chr7	43351362	43360341	10
chr7	43360234	43400579	1
chr7	43400485	43404825	15
chr7	43436413	43447330	34
chr7	43490427	43496046	1
chr7	43490427	43503398	2
chr7	43490427	43506167	2
chr7	43503259	43519343	3
chr7	43503259	43540921	1
chr7	43503259	43506167	1
chr7	43508519	43540921	1
chr7	43508519	43519343	3
chr7	43531674	43540921	11
chr7	43540298	43540921	3
chr7	43635500	43635712	10
chr7	43635500	43647999	3
chr7	43677089	43687233	1
chr7	43679048	43687219	1
chr7	43679048	43696868	1
chr7	43679048	43688251	1
chr7	43679048	43687233	28
chr7	43679048	43687226	1
chr7	43679048	43680248	163
chr7	44089824	44091541	1
chr7	44089824	44092540	3
chr7	44089824	44099752	1
chr7	44098501	44099257	1
chr7	44113997	44114147	1
chr7	44244167	44247797	1
chr7	44245984	44247091	2
chr7	44252103	44253793	1
chr7	44345295	44345401	2
chr7	44431896	44444182	1
chr7	44444039	44467302	1
chr7	44465499	44467302	12
chr7	44465927	44467302	1
chr7	44524567	44525221	1
chr7	44606047	44611335	1
chr7	44609408	44610476	1
chr7	44609583	44610476	2
chr7	44609614	44610476	1
chr7	44663916	44687133	6
chr7	44663916	44687358	8
chr7	44663916	44706450	1
chr7	44664123	44736547	1
chr7	44684926	44687358	144
chr7	44684926	44706450	15
chr7	44684926	44721447	1
chr7	44687256	44706450	2
chr7	44713989	44714867	1
chr7	44714010	44714867	77
chr7	44714010	44715748	35
chr7	44714010	44721447	6
chr7	44733424	44734175	2
chr7	44739740	44741214	17
chr7	44739740	44742128	1
chr7	44808114	44809632	1
chr7	44836289	44841143	1
chr7	44838347	44839473	61
chr7	44875128	44882953	4
chr7	44880498	44882953	97
chr7	45103517	45104245	17
chr7	45103517	45109560	3
chr7	45103601	45104027	2
chr7	45140997	45141101	1
chr7	45141946	45143855	1
chr7	45142610	45142792	1
chr7	45142932	45143855	1
chr7	45172874	45173036	1
chr7	45776386	45791245	1
chr7	45776386	45798773	1
chr7	45803132	45805411	1
chr7	46166774	46166905	1
chr7	46241748	46241898	1
chr7	47323295	47336811	2
chr7	47323295	47344601	1
chr7	47331553	47344601	1
chr7	47331553	47568745	1
chr7	47333331	47341870	1
chr7	47336680	47344601	1
chr7	47384353	47385954	72
chr7	47384353	47387340	1
chr7	47384353	47440511	1
chr7	47392679	47392883	2
chr7	47407962	47409218	9
chr7	47407962	47440511	2
chr7	47427533	47427757	2
chr7	47436397	47440511	11
chr7	47436397	47568745	2
chr7	47436397	47512919	1
chr7	47436397	47454804	1
chr7	47436397	47451400	1
chr7	47451325	47454804	3
chr7	47451325	47467974	1
chr7	47451325	47481653	1
chr7	47463699	47475002	1
chr7	47463699	47481653	1
chr7	47474880	47481653	14
chr7	47474880	47568745	3
chr7	47520701	47568745	10
chr7	47546505	47568745	1
chr7	47546505	47596748	6
chr7	47559175	47559256	1
chr7	47568634	47596748	1
chr7	47990797	47990923	1
chr7	48216025	48216188	2
chr7	48450117	48467468	1
chr7	48541722	48542148	1
chr7	50723264	50723447	1
chr7	50729510	50763418	1
chr7	50729510	50771605	1
chr7	50737419	50771605	13
chr7	50737419	50800065	1
chr7	50737419	50773020	8
chr7	50737419	50742355	10
chr7	50746296	50746499	1
chr7	50771518	50773020	11
chr7	50771518	50773113	1
chr7	50771518	50800065	1
chr7	50777332	50777476	1
chr7	50799969	50848433	2
chr7	50823584	50839815	1
chr7	50823584	50848433	4
chr7	50823584	50847472	1
chr7	50839647	50848433	2
chr7	50846832	50848433	5
chr7	50846832	50848826	3
chr7	50928954	50929074	2
chr7	54800281	54800356	1
chr7	54820019	54823574	1
chr7	55134943	55145723	1
chr7	55145543	55152718	2
chr7	55209979	55214433	3
chr7	55223523	55229324	1
chr7	55224226	55225446	1
chr7	55224226	55242513	1
chr7	55227832	55229324	1
chr7	55227832	55233130	1
chr7	55229192	55233130	1
chr7	55231426	55233130	15
chr7	55231426	55242513	1
chr7	55240539	55242513	1
chr7	55459486	55469013	1
chr7	55459486	55479782	2
chr7	55466116	55469013	1
chr7	55540566	55565383	1
chr7	55559975	55565383	2
chr7	55621735	55624227	1
chr7	55623640	55624105	1
chr7	55623640	55624227	3
chr7	56049903	56051561	31
chr7	56049903	56052571	8
chr7	56049903	56062681	4
chr7	56049903	56065142	1
chr7	56052540	56065142	1
chr7	56059521	56065142	1
chr7	56062587	56065142	2
chr7	56079352	56101847	2
chr7	56084927	56087427	2
chr7	56123317	56124107	1
chr7	56136175	56140804	9
chr7	56140690	56142429	1
chr7	56140690	56147160	1
chr7	56140805	56141843	3
chr7	56144527	56146201	2
chr7	56147463	56147534	1
chr7	56150971	56151408	7
chr7	56717671	56718390	2
chr7	63796637	63797360	44
chr7	64004085	64004810	113
chr7	64004085	64007760	2
chr7	64275296	64276031	1
chr7	64275950	64291454	2
chr7	64346016	64346140	1
chr7	64526631	64527428	6
chr7	64852815	64853814	6
chr7	65191744	65196636	1
chr7	65220767	65221561	3
chr7	65268351	65274542	1
chr7	65425939	65432894	1
chr7	65429310	65441189	6
chr7	65429310	65432894	40
chr7	65432718	65435353	2
chr7	65432718	65441189	1
chr7	65439282	65441189	11
chr7	65439282	65445396	5
chr7	65439713	65439905	1
chr7	65444373	65445396	1
chr7	65444386	65445396	12
chr7	65547867	65548197	1
chr7	65705312	65706257	6
chr7	65705312	65751696	7
chr7	65751498	65751558	1
chr7	65751498	65751696	281
chr7	65751500	65751696	3
chr7	65817492	65821858	2
chr7	65821812	65825096	1
chr7	66038372	66041916	49
chr7	66038372	66041919	58
chr7	66038402	66041916	1
chr7	66041742	66041916	1
chr7	66098262	66103916	1
chr7	66103240	66104215	1
chr7	66406835	66407011	1
chr7	66406835	66410248	11
chr7	66406835	66413681	3
chr7	66406835	66416122	1
chr7	66409963	66410248	2
chr7	66409963	66413681	1
chr7	66413531	66416122	1
chr7	66413531	66418356	2
chr7	66415939	66418356	2
chr7	66415939	66423186	1
chr7	66456124	66459269	1
chr7	66458204	66459328	9
chr7	66474570	66490009	1
chr7	66474570	66483130	1
chr7	66514936	66532390	1
chr7	66520822	66532390	2
chr7	66520822	66548526	8
chr7	66532272	66548526	9
chr7	66561453	66563705	2
chr7	66648113	66660324	1
chr7	66773564	66774702	1
chr7	68368864	68369034	1
chr7	69204422	69204562	1
chr7	69217717	69217861	1
chr7	69399631	69399746	1
chr7	71374685	71374820	2
chr7	72081657	72093982	1
chr7	72178579	72180827	2
chr7	72178579	72178783	1
chr7	72178579	72178756	1
chr7	72193790	72209578	11
chr7	72277659	72277949	4
chr7	72301272	72302378	11
chr7	72301272	72304508	1
chr7	72301331	72302378	2
chr7	72301336	72302378	2
chr7	72302182	72302378	39
chr7	72302182	72304508	1
chr7	72350742	72352122	1
chr7	72361166	72361649	70
chr7	72361208	72361649	1
chr7	72398923	72400649	18
chr7	72450474	72451224	1
chr7	72469199	72474253	1
chr7	72469199	72471004	8
chr7	72469199	72470382	2
chr7	72469578	72470073	1
chr7	72470095	72470283	1
chr7	72473544	72474253	6
chr7	72589455	72597338	1
chr7	72604106	72605594	2
chr7	72604106	72607065	1
chr7	72608666	72613819	1
chr7	72608666	72612059	1
chr7	72608666	72610102	2
chr7	72617463	72618644	2
chr7	72617463	72619498	1
chr7	72662610	72667638	1
chr7	72863872	72874048	1
chr7	72863872	72884813	1
chr7	72865177	72865758	1
chr7	72865177	72874048	2
chr7	72873866	72877429	3
chr7	72873866	72884813	1
chr7	72873866	72874048	1
chr7	72877121	72877429	1
chr7	72877252	72880731	2
chr7	72877252	72884813	7
chr7	72879769	72884813	7
chr7	72883847	72884813	94
chr7	72903524	72907251	1
chr7	72922657	72925182	5
chr7	72954212	72954382	1
chr7	72954212	72957974	16
chr7	73100966	73101230	6
chr7	73100966	73101425	131
chr7	73100966	73105342	2
chr7	73122919	73123452	35
chr7	73122919	73124414	3
chr7	73122977	73123018	1
chr7	73470601	73472026	1
chr7	73470601	73471043	4
chr7	73477483	73478025	7
chr7	73510952	73511519	46
chr7	73510952	73513568	2
chr7	73519881	73521515	1
chr7	73520205	73520573	10
chr7	73525978	73535379	1
chr7	73601941	73602128	2
chr7	73604152	73604248	1
chr7	73624261	73639090	1
chr7	73634074	73635064	2
chr7	73646393	73653318	3
chr7	73646393	73661093	1
chr7	73649862	73654425	2
chr7	73649862	73661093	9
chr7	73654268	73663448	8
chr7	73654268	73666828	1
chr7	73654268	73664110	1
chr7	73654268	73661093	9
chr7	73654268	73657576	2
chr7	73657476	73661093	1
chr7	73709910	73731997	3
chr7	73731810	73731997	3
chr7	73731810	73753334	1
chr7	73731810	73768334	2
chr7	73752778	73753334	53
chr7	73752778	73778645	1
chr7	73752778	73774608	1
chr7	73752778	73768334	4
chr7	73768210	73771807	6
chr7	73768210	73774608	4
chr7	73768210	73778645	1
chr7	73770657	73771807	1
chr7	73770740	73778645	5
chr7	73770740	73774608	21
chr7	73770740	73771807	80
chr7	73774505	73778645	1
chr7	73790217	73791152	1
chr7	73790217	73795193	1
chr7	73800851	73803589	5
chr7	73800851	73811563	1
chr7	73800851	73815897	1
chr7	73803433	73811563	1
chr7	73811404	73814885	1
chr7	73811404	73815897	11
chr7	73814886	73815812	1
chr7	73922405	73927301	6
chr7	73944064	73954298	1
chr7	73949443	73973985	2
chr7	73954209	73960139	2
chr7	74004180	74009378	2
chr7	74004180	74005346	9
chr7	74299455	74301260	7
chr7	74300351	74300539	2
chr7	74303804	74304518	1
chr7	74431766	74432290	2
chr7	74433140	74434317	3
chr7	74438544	74439370	1
chr7	74442108	74443205	1
chr7	74466818	74470181	4
chr7	74466818	74471723	1
chr7	74466818	74474581	2
chr7	74466818	74486583	3
chr7	74470008	74470181	2
chr7	74470008	74486583	2
chr7	74471636	74474581	2
chr7	74482477	74486583	1
chr7	74524752	74536811	5
chr7	74524752	74528329	5
chr7	74528191	74542186	1
chr7	74528191	74536811	4
chr7	74536692	74542186	3
chr7	74541717	74556993	1
chr7	74554758	74559785	1
chr7	74602942	74604975	2
chr7	74607766	74610433	1
chr7	74612335	74613771	1
chr7	74612335	74615445	2
chr7	74615371	74618329	7
chr7	74616841	74618329	1
chr7	74623676	74631537	1
chr7	74625097	74626318	3
chr7	74625097	74629308	1
chr7	74626247	74627856	1
chr7	74626247	74632979	4
chr7	74765956	74774779	1
chr7	74767260	74772015	1
chr7	74769313	74772015	1
chr7	74771834	74774779	2
chr7	74771834	74779597	1
chr7	74812091	74813268	2
chr7	74812091	74814642	1
chr7	74814118	74814642	1
chr7	74990644	74994622	1
chr7	74990644	74991358	1
chr7	74993902	74995707	1
chr7	74994524	74995707	1
chr7	74994623	74994811	5
chr7	75013682	75014432	4
chr7	75044053	75044210	1
chr7	75053770	75053827	1
chr7	75066793	75068502	2
chr7	75136689	75140436	1
chr7	75140253	75140611	1
chr7	75140253	75140436	2
chr7	75168643	75171299	2
chr7	75171238	75178299	1
chr7	75173993	75174486	1
chr7	75173993	75178299	2
chr7	75177053	75183825	3
chr7	75178189	75183825	3
chr7	75182752	75183825	4
chr7	75184720	75189219	3
chr7	75190633	75192567	1
chr7	75190633	75203206	1
chr7	75192239	75197560	2
chr7	75197503	75203206	2
chr7	75210553	75216151	4
chr7	75221374	75228565	1
chr7	75509564	75510804	1
chr7	75617484	75617651	1
chr7	75621462	75621875	2
chr7	75625763	75630320	2
chr7	75625763	75634722	1
chr7	75625763	75643205	3
chr7	75625763	75659845	1
chr7	75633076	75659845	3
chr7	75633076	75643205	3
chr7	75633076	75634722	7
chr7	75634577	75643205	4
chr7	75643060	75643205	2
chr7	75643060	75651310	1
chr7	75651169	75651310	1
chr7	75651169	75659842	4
chr7	75651169	75659845	1
chr7	75684148	75687396	1
chr7	75686728	75687396	1
chr7	75692833	75695724	2
chr7	75747041	75758100	1
chr7	75932359	75933572	1
chr7	75933130	75933610	1
chr7	75957358	75958024	2
chr7	75957910	75958096	1
chr7	75958329	75958545	1
chr7	75977213	75986347	1
chr7	75986920	75987090	1
chr7	76063355	76069928	3
chr7	76866264	76871217	1
chr7	76916115	76916894	1
chr7	76922269	76924255	3
chr7	76978668	77006707	1
chr7	77026299	77033932	2
chr7	77200395	77221573	2
chr7	77210744	77221573	26
chr7	77210744	77240363	2
chr7	77210744	77230123	2
chr7	77210744	77227218	5
chr7	77210744	77214898	11
chr7	77210744	77212967	97
chr7	77212872	77214898	1
chr7	77212872	77221573	4
chr7	77212872	77230123	1
chr7	77214860	77236997	1
chr7	77214860	77240363	10
chr7	77214860	77230123	44
chr7	77214860	77227218	3
chr7	77221502	77230123	3
chr7	77227159	77230123	3
chr7	77227159	77247882	1
chr7	77229981	77236618	2
chr7	77236552	77247882	1
chr7	77236557	77247882	1
chr7	77240082	77247882	1
chr7	77260422	77265166	2
chr7	77261665	77268048	1
chr7	77261665	77268641	1
chr7	77265099	77268641	6
chr7	77266335	77268641	2
chr7	77267941	77268641	3
chr7	77407655	77408131	24
chr7	77407655	77410091	3
chr7	77530028	77531237	1
chr7	77708264	77708402	2
chr7	77755011	77756733	2
chr7	77755011	77764523	3
chr7	77787529	77789284	1
chr7	77789342	77814987	1
chr7	77805555	77807419	1
chr7	77807328	77824380	1
chr7	77824191	77830510	2
chr7	77885260	77885898	2
chr7	77973095	77975360	12
chr7	78078259	78081985	1
chr7	78130894	78137955	1
chr7	78137842	78148443	1
chr7	78146372	78148443	1
chr7	79088163	79090194	1
chr7	79818267	79818547	1
chr7	79818267	79833148	4
chr7	79828541	79842185	1
chr7	80387647	80418844	1
chr7	80387647	80440017	1
chr7	80390932	80418844	2
chr7	80393520	80393632	1
chr7	80394471	80440017	3
chr7	80418622	80440017	77
chr7	80418622	80513081	1
chr7	80418622	80458061	1
chr7	80418622	80447734	1
chr7	80418622	80435074	15
chr7	80418622	80418844	4
chr7	80427408	80435074	7
chr7	80427408	80440017	1
chr7	80427408	80458061	1
chr7	80439927	80458061	9
chr7	80447615	80458061	7
chr7	80456741	80458061	4
chr7	80511974	80513081	1
chr7	80511974	80535232	1
chr7	81339463	81339615	1
chr7	81598203	81599300	3
chr7	81599991	81611943	1
chr7	81689744	81746489	12
chr7	81746360	81765992	1
chr7	81746360	81799925	1
chr7	81964451	81978965	18
chr7	81964451	82039927	3
chr7	81964451	81994129	2
chr7	82032921	82033638	1
chr7	82032921	82035115	1
chr7	82474587	82497511	1
chr7	82878574	82878679	1
chr7	83062123	83062300	1
chr7	83591017	83592663	2
chr7	83610637	83614793	1
chr7	83631271	83634874	1
chr7	83631271	83643667	2
chr7	83631271	83689874	1
chr7	83631271	83823984	2
chr7	83675640	83689874	5
chr7	83675640	83764267	1
