Chr	Start	End	SRR444975_pairs_Chimeric.out.junction
chr6	109962721	109965891	2
chr6	109977959	109996959	1
chr6	110036281	110037771	2
chr6	110036281	110064975	1
chr6	110522761	110541072	1
chr6	111208708	111214865	2
chr6	111208708	111211559	10
chr6	111208708	111210186	1
chr6	111583460	111585149	1
chr6	111665128	111672994	1
chr6	111685056	111689231	1
chr6	111688976	111689055	1
chr6	111708968	111726833	1
chr6	111708968	111737675	2
chr6	111711289	111726833	1
chr6	111793216	111795682	3
chr6	111819071	111824718	1
chr6	111982591	111982674	1
chr6	112101769	112139943	1
chr6	112130494	112167832	1
chr6	112165980	112167832	1
chr6	112469427	112469512	1
chr6	112496515	112499434	2
chr6	112506439	112506532	2
chr6	112607345	112607613	1
chr6	114248452	114248669	1
chr6	116966877	116982009	3
chr6	116972735	116982009	1
chr6	117010483	117023313	1
chr6	117010483	117026323	2
chr6	117010483	117037481	1
chr6	117013218	117047785	1
chr6	117019867	117026323	1
chr6	118801034	118813028	1
chr6	121314268	121314421	1
chr6	121576474	121577431	1
chr6	122768125	122768332	2
chr6	125366357	125379252	1
chr6	126176166	126176386	1
chr6	126329538	126342411	1
chr6	127469793	127476583	2
chr6	128540067	128563747	1
chr6	128540067	128587752	1
chr6	128540067	128718833	1
chr6	128561180	128563747	1
chr6	128730439	128732479	2
chr6	129905133	129927104	2
chr6	129920361	129939997	2
chr6	129932678	129939997	1
chr6	129950498	129955250	1
chr6	130505248	130505768	1
chr6	131247745	131277639	2
chr6	131466425	131490413	1
chr6	132636774	132645236	1
chr6	134301220	134305809	2
chr6	134349519	134350859	1
chr6	135307204	135315013	1
chr6	135360711	135363264	1
chr6	135679270	135749897	1
chr6	135715914	135788772	2
chr6	135726089	135778851	1
chr6	135752346	135778851	2
chr6	135774479	135777064	1
chr6	135787458	135787511	1
chr6	136580136	136580810	1
chr6	136581086	136581187	1
chr6	136597166	136597646	1
chr6	136599003	136603825	1
chr6	136882671	136883753	1
chr6	136913311	136913752	1
chr6	136990421	137019820	4
chr6	137015278	137018525	1
chr6	137015278	137019820	17
chr6	137015278	137026271	2
chr6	137015278	137041727	2
chr6	138794443	138817508	1
chr6	138855970	138867135	1
chr6	138892847	138892946	1
chr6	139228632	139235898	3
chr6	139264650	139265759	2
chr6	142487365	142510671	1
chr6	142487365	142525202	2
chr6	143141170	143165932	1
chr6	143158072	143247159	1
chr6	143191263	143228195	1
chr6	143238333	143247159	4
chr6	143244930	143247159	1
chr6	144008816	144033320	1
chr6	144012054	144017118	1
chr6	144086398	144086935	1
chr6	144104356	144111357	2
chr6	144416197	144416391	1
chr6	144743014	144750877	1
chr6	144758701	144765518	1
chr6	144772506	144780490	2
chr6	144808684	144814592	8
chr6	144808684	144832259	2
chr6	144808684	144838084	1
chr6	144808684	144852338	1
chr6	144811207	144814592	1
chr6	144820393	144876029	1
chr6	144832080	144878447	1
chr6	144837365	144860579	1
chr6	144852188	144860579	1
chr6	144852188	144898424	1
chr6	144858718	144860579	4
chr6	144858718	144878447	3
chr6	145095426	145124283	1
chr6	145103058	145124283	6
chr6	146125508	146127557	1
chr6	146209156	146216113	1
chr6	147581751	147588303	1
chr6	147635400	147646220	1
chr6	149233478	149262570	1
chr6	149663821	149691235	1
chr6	149663821	149700654	1
chr6	149691045	149700654	2
chr6	149699154	149700654	1
chr6	149846279	149856874	1
chr6	149854594	149862722	1
chr6	149899958	149903739	1
chr6	149901015	149901824	1
chr6	149924404	149925918	1
chr6	149953895	149959696	1
chr6	150092298	150094305	1
chr6	151197226	151226897	1
chr6	151198770	151206870	1
chr6	151203898	151206870	1
chr6	151206770	151209117	1
chr6	151277131	151293194	1
chr6	151330955	151358253	1
chr6	152510387	152542694	1
chr6	152560668	152565791	1
chr6	152644613	152653025	1
chr6	152650865	152653025	3
chr6	152650865	152660501	1
chr6	152831328	152847310	1
chr6	152949400	152949689	2
chr6	153293407	153296756	1
chr6	154731477	154754641	1
chr6	154762426	154771392	1
chr6	155095123	155099179	2
chr6	155095123	155116273	4
chr6	155219859	155219973	1
chr6	155448624	155451551	1
chr6	155450352	155458746	2
chr6	155485549	155486543	1
chr6	157155787	157192990	1
chr6	157357969	157406039	11
chr6	158317859	158331057	1
chr6	158438236	158464431	2
chr6	158449788	158464431	1
chr6	158454487	158464431	1
chr6	158551405	158565452	1
chr6	158850768	158852695	1
chr6	158870028	158873300	1
chr6	158914605	158919844	2
chr6	158994452	159010814	4
chr6	159001972	159010814	12
chr6	159001972	159029782	1
chr6	159004986	159006457	3
chr6	159004986	159010814	10
chr6	159004986	159029782	2
chr6	159058160	159062392	1
chr6	160016084	160106065	1
chr6	160103506	160109274	6
chr6	160430042	160431817	1
chr6	160496879	160501307	1
chr6	161455291	161471011	6
chr6	163876311	163876453	1
chr6	163876311	163899928	3
chr6	163876311	163956157	1
chr6	168265231	168299147	2
chr6	168271063	168276175	1
chr6	168271066	168290006	1
chr6	168271066	168299147	1
chr6	170033043	170052104	2
chr6	170060759	170072492	1
chr6	170162525	170168267	1
chr6	170626458	170632347	2
chr6	170626458	170639638	3
chr6	170657239	170699773	1
chr6	170697375	170704667	1
chr6	170852689	170858201	2
chr6_cox_hap2	1370096	1422911	1
chr6_dbb_hap3	1845233	1845308	1
chr6_dbb_hap3	1991666	1991720	1
chr6_dbb_hap3	3064677	3081995	1
chr6_dbb_hap3	4568356	4568481	2
chr6_mann_hap4	2668711	2696305	1
chr6_mcf_hap5	1928209	1929535	1
chr6_mcf_hap5	1933446	1933521	1
chr6_mcf_hap5	2037813	2037881	1
chr6_mcf_hap5	2037971	2038209	1
chr6_mcf_hap5	2972652	2972999	1
chr6_mcf_hap5	3100767	3101095	2
chr6_qbl_hap6	1910242	1912150	1
chr6_qbl_hap6	1984611	1984646	1
chr6_qbl_hap6	2000909	2000962	1
chr6_qbl_hap6	3002578	3008853	1
chr6_ssto_hap7	1592239	1592732	1
chr6_ssto_hap7	2023800	2023962	1
chr6_ssto_hap7	2024219	2024397	1
chr6_ssto_hap7	2835106	2835222	1
chr6_ssto_hap7	4239486	4240133	1
chr7	808496	825534	1
chr7	810108	814799	1
chr7	892470	893096	1
chr7	1037282	1037398	1
chr7	1488306	1488373	1
chr7	1520471	1521124	1
chr7	1937836	2041756	1
chr7	2188787	2265377	1
chr7	2252847	2262389	1
chr7	2289502	2289624	1
chr7	2403267	2404164	1
chr7	2404007	2404164	1
chr7	2405952	2409317	3
chr7	2638099	2644625	1
chr7	2701627	2701781	1
chr7	5256194	5256818	1
chr7	5410006	5410995	1
chr7	5567351	5567454	1
chr7	5642888	5645015	2
chr7	5680785	5681007	2
chr7	5680787	5680967	1
chr7	5939915	5940563	6
chr7	5939915	5941335	1
chr7	5941288	5949747	2
chr7	6022455	6031688	1
chr7	6026390	6031688	1
chr7	6029431	6031688	1
chr7	6150756	6155154	4
chr7	6178723	6185879	1
chr7	6202869	6202992	1
chr7	6426843	6431672	1
chr7	6452442	6456552	1
chr7	6456258	6456552	1
chr7	6465619	6474651	1
chr7	6470111	6474651	1
chr7	6472468	6474651	1
chr7	6472468	6476164	3
chr7	6854395	6859572	1
chr7	6854395	6861995	2
chr7	6854395	6862991	1
chr7	6859397	6861995	1
chr7	6863720	6864368	2
chr7	7826419	7841374	1
chr7	7916912	7923977	2
chr7	7917074	7917188	1
chr7	11053374	11068445	1
chr7	11053374	11091407	1
chr7	12395737	12428583	1
chr7	16649255	16664706	1
chr7	16664608	16676080	1
chr7	17349560	17379852	1
chr7	17378610	17379852	1
chr7	17854457	17855912	2
chr7	17854457	17885317	1
chr7	17854457	17890587	1
chr7	17885218	17890587	2
chr7	17908030	17915413	4
chr7	17908030	17937069	2
chr7	18624904	18633652	2
chr7	18684294	18688306	2
chr7	18705836	18706099	1
chr7	18808898	18833075	1
chr7	22852736	22857657	1
chr7	22857619	22862342	1
chr7	22982005	22982177	1
chr7	22999875	23004150	1
chr7	22999875	23015924	1
chr7	22999875	23030758	12
chr7	23004034	23030758	2
chr7	23015829	23023664	7
chr7	23015829	23030758	10
chr7	23023563	23030758	3
chr7	23300136	23300189	1
chr7	23381683	23385681	1
chr7	23508101	23509700	1
chr7	23552513	23562051	1
chr7	23561326	23562051	1
chr7	23650790	23651172	2
chr7	24659671	24690331	1
chr7	24659671	24708279	2
chr7	24663282	24681487	1
chr7	24663282	24708279	3
chr7	24663285	24690331	7
chr7	24663285	24708279	10
chr7	24784181	24789412	2
chr7	26230613	26237486	1
chr7	26231504	26231632	1
chr7	26231903	26232993	1
chr7	26233195	26233269	1
chr7	26242591	26248175	1
chr7	27668990	27672045	1
chr7	27668990	27672060	1
chr7	27668990	27672064	6
chr7	27668990	27689252	3
chr7	27788137	27797752	1
chr7	27824782	27825108	3
chr7	27831625	27835838	1
chr7	27831757	27831819	1
chr7	29963572	29994976	1
chr7	29963572	30008684	1
chr7	29966068	29966136	1
chr7	30642650	30662078	1
chr7	30656793	30656865	1
chr7	30661009	30662078	5
chr7	32582753	32591907	2
chr7	32582753	32599076	1
chr7	32584306	32588530	2
chr7	32584306	32594208	2
chr7	32584306	32609766	1
chr7	32584306	32615684	1
chr7	32598171	32599076	1
chr7	33185854	33217203	2
chr7	33185854	33195314	2
chr7	33376053	33388782	1
chr7	33976901	34014396	1
chr7	34006091	34014396	2
chr7	34979824	34979863	1
chr7	35006506	35013217	1
chr7	35009045	35013217	1
chr7	35050080	35058208	2
chr7	35157360	35204571	1
chr7	35707044	35712888	9
chr7	35709825	35712888	1
chr7	36438688	36455493	1
chr7	36450668	36456799	1
chr7	36450672	36450744	2
chr7	36460264	36460353	1
chr7	38500883	38505848	1
chr7	38829401	38836464	1
chr7	38902145	38908853	1
chr7	39726230	39736458	1
chr7	40023670	40041630	2
chr7	40027198	40037263	2
chr7	40027198	40041630	3
chr7	40037093	40041630	2
chr7	40037093	40102699	1
chr7	40038960	40102699	1
chr7	40041460	40087476	4
chr7	40117604	40118450	1
chr7	42187825	42188067	4
chr7	43436413	43447330	3
chr7	43531674	43540921	1
chr7	43635500	43635712	1
chr7	43635500	43647999	1
chr7	43679048	43687233	2
chr7	43679048	43680248	1
chr7	44091431	44096394	1
chr7	44161482	44161619	2
chr7	44684926	44687358	6
chr7	44713386	44714867	1
chr7	44714010	44714867	2
chr7	44739740	44741214	1
chr7	44838347	44839473	1
chr7	44880498	44882953	4
chr7	45044672	45044820	1
chr7	45103517	45104245	1
chr7	45776386	45798773	3
chr7	47317149	47317387	1
chr7	47384353	47385954	3
chr7	47384353	47440511	1
chr7	47392718	47396908	1
chr7	47474880	47481653	3
chr7	47512817	47568745	1
chr7	55190860	55225446	1
chr7	55221745	55221825	4
chr7	55559975	55565383	1
chr7	55623640	55624243	1
chr7	56049903	56051561	1
chr7	56131346	56131394	2
chr7	56717671	56718390	1
chr7	63796637	63797360	1
chr7	63981442	63982878	1
chr7	64004085	64004810	5
chr7	64548131	64552330	1
chr7	64548131	64559210	1
chr7	64852815	64853814	2
chr7	65222970	65223304	2
chr7	65268351	65274542	2
chr7	65429310	65432894	5
chr7	65429310	65441189	2
chr7	65439282	65441189	2
chr7	65439282	65445396	1
chr7	65444386	65445396	1
chr7	65705312	65706257	2
chr7	65705312	65751696	11
chr7	65751498	65751696	5
chr7	66038372	66041916	3
chr7	66456124	66459328	2
chr7	66520822	66548526	1
chr7	72301272	72302378	2
chr7	72302182	72302378	2
chr7	72397437	72397501	1
chr7	72450474	72451224	2
chr7	72617463	72618644	3
chr7	72873866	72884813	1
chr7	72879769	72884813	2
chr7	72883847	72884813	1
chr7	72891198	72892899	2
chr7	72966497	72971881	1
chr7	73100966	73101230	2
chr7	73100966	73101425	3
chr7	73122919	73123452	1
chr7	73151551	73152793	1
chr7	73510952	73511519	1
chr7	73654268	73661093	1
chr7	73752778	73753334	3
chr7	73752778	73774608	1
chr7	73752778	73778645	1
chr7	73770740	73771807	5
chr7	73800851	73815897	1
chr7	73811404	73815897	1
chr7	73922405	73973985	1
chr7	74554758	74559800	1
chr7	74603796	74604975	2
chr7	75013682	75014432	1
chr7	75140253	75140611	1
chr7	75171238	75189219	1
chr7	75192239	75203206	1
chr7	75601731	75608897	3
chr7	76063355	76069928	2
chr7	77016677	77035422	2
chr7	77199777	77200503	1
chr7	77200395	77221573	1
chr7	77200395	77230123	1
chr7	77210744	77227218	1
chr7	77210744	77230123	1
chr7	77210744	77221573	2
chr7	77210744	77214898	1
chr7	77210744	77212967	11
chr7	77214860	77230123	5
chr7	77214860	77256992	1
chr7	77214860	77261742	2
chr7	77236552	77256992	3
chr7	77236552	77261742	1
chr7	77236552	77265166	1
chr7	77261665	77265166	1
chr7	77266335	77268641	1
chr7	77378741	77379381	1
chr7	77378741	77394949	2
chr7	77407655	77408131	1
chr7	77407912	77407975	1
chr7	77538110	77552095	1
chr7	77539562	77552095	1
chr7	77755011	77756733	1
chr7	77973095	77975360	1
chr7	78917977	78918105	1
chr7	79043136	79044990	1
chr7	79818267	79842185	2
chr7	80394471	80440017	1
chr7	80418622	80435074	3
chr7	80418622	80458061	1
chr7	80418622	80440017	11
chr7	80418622	80418844	1
chr7	80418716	80433549	2
chr7	81689744	81746489	1
chr7	82032921	82035115	1
chr7	83550930	83551119	1
chr7	83606448	83643667	1
chr7	86792555	86824441	1
chr7	86822540	86822622	1
chr7	90001469	90007525	1
chr7	90321887	90377090	1
chr7	90355881	90356126	4
chr7	90355881	90377090	1
chr7	90355881	90419967	3
chr7	90376996	90419967	2
chr7	90585012	90613556	1
chr7	91603025	91610272	1
chr7	91621472	91632549	1
chr7	91842509	91855996	4
chr7	91843206	91855996	1
chr7	91870307	91871451	1
chr7	91924203	91936970	1
chr7	91924203	91948826	2
chr7	91924203	91957214	10
chr7	91957097	92000921	3
chr7	91974292	91981956	1
chr7	92140894	92143281	1
chr7	92199137	92210917	1
chr7	92205085	92210917	1
chr7	92235468	92235686	1
chr7	92732408	92732525	1
chr7	92881966	92926555	1
chr7	92921015	92926555	1
chr7	92932772	92940584	1
chr7	92932772	92963509	1
chr7	93555757	93555811	1
chr7	94040468	94041380	1
chr7	94048810	94051264	2
chr7	94055607	94055678	1
chr7	94248070	94259153	3
chr7	95750531	95750646	1
chr7	95775868	95818690	1
chr7	95775868	95838289	1
chr7	95813589	95838289	1
chr7	96296164	96303171	1
chr7	96326311	96326439	1
chr7	96334300	96337526	1
chr7	97820040	97823884	2
chr7	97820926	97823884	4
chr7	97910008	97910062	1
chr7	98487958	98495489	1
chr7	98678698	98718826	1
chr7	98718266	98718826	3
chr7	98988516	98988876	1
chr7	99117450	99130223	1
chr7	99621042	99621930	40
chr7	99672758	99673253	2
chr7	99672758	99675056	1
chr7	99689284	99689420	1
chr7	99693010	99693790	1
chr7	99701032	99701315	1
chr7	100173982	100174030	1
chr7	100304861	100305068	1
chr7	100400811	100400902	1
chr7	100403194	100403316	1
chr7	100410369	100410830	24
chr7	100454490	100454798	1
chr7	101870647	101870949	5
chr7	102398301	102401858	2
chr7	102665510	102669865	1
chr7	102939174	102939840	1
chr7	103777228	103805730	1
chr7	103777228	103844682	2
chr7	103801520	103828829	1
chr7	103801520	103844682	1
chr7	103828699	103844682	1
chr7	104678573	104681470	5
chr7	104678573	104722244	1
chr7	104681286	104722244	2
chr7	104707174	104731761	1
chr7	104714066	104722244	1
chr7	104714066	104731761	1
chr7	104714066	104719410	3
chr7	104714066	104717880	5
chr7	104730456	104742641	1
chr7	104747033	104747109	1
chr7	104808455	104809712	4
chr7	104925456	104937980	1
chr7	105099615	105105861	1
chr7	105103068	105105861	1
chr7	105111208	105132064	2
chr7	105111208	105135700	1
chr7	105112579	105143011	1
chr7	105121499	105143011	3
chr7	105121499	105146720	1
chr7	105189083	105195674	1
chr7	105260647	105264714	1
chr7	105305513	105305735	1
chr7	105568817	105568896	1
chr7	105732139	105739728	1
chr7	107002478	107013205	1
chr7	107167682	107188777	2
chr7	107207495	107217037	1
chr7	107218831	107218865	1
chr7	107399138	107399336	1
chr7	107399391	107399555	1
chr7	107546743	107556007	1
chr7	107575860	107580803	1
chr7	108154588	108156018	1
chr7	111462418	111512620	1
chr7	111926928	111927129	1
chr7	111935924	111958328	1
chr7	112098916	112102433	2
chr7	112407427	112407477	1
chr7	113681639	113684956	1
chr7	114582330	114582452	1
chr7	114582330	114619836	1
chr7	116146099	116146325	1
chr7	116166693	116166743	3
chr7	116339125	116340338	1
chr7	119139562	119140163	2
chr7	120911363	120911462	2
chr7	121000097	121023064	1
chr7	121753172	121773788	1
chr7	121753172	121773795	3
chr7	123332676	123332783	2
chr7	127013396	127017383	4
chr7	127344893	127361454	2
chr7	127541437	127544872	3
chr7	128214774	128220148	2
chr7	128218007	128220148	1
chr7	128218007	128232071	2
chr7	128220053	128232071	1
chr7	128220053	128249633	2
chr7	128231904	128249633	1
chr7	128248172	128249633	1
chr7	128619037	128620085	1
chr7	128619037	128624313	1
chr7	128637443	128658211	1
chr7	128637443	128645213	1
chr7	128655033	128658211	14
chr7	129679304	129688984	4
chr7	129756285	129762042	1
chr7	129760589	129762042	2
chr7	131060183	131073731	4
chr7	131060183	131084192	12
chr7	131060183	131096142	1
chr7	131060183	131130662	2
chr7	131071879	131073731	1
chr7	131071879	131084192	10
chr7	131071879	131099469	2
chr7	131122544	131130662	1
chr7	131190627	131196192	2
chr7	131193710	131196192	2
chr7	131195587	131196192	2
chr7	131431618	131445632	1
chr7	132335393	132335537	1
chr7	132570422	132754989	1
chr7	132959737	132973870	1
chr7	133002038	133059756	1
chr7	133682245	133692588	1
chr7	134130007	134130072	1
chr7	134136374	134136490	2
chr7	134136404	134136472	2
chr7	134632280	134632313	2
chr7	134635125	134650137	1
chr7	134642820	134643041	2
chr7	134654182	134654255	1
chr7	134890680	134894507	1
chr7	135078670	135082978	1
chr7	135122906	135123171	1
chr7	135262544	135277940	8
chr7	135272323	135279477	1
chr7	135320329	135323431	1
chr7	135320329	135330979	1
chr7	135321079	135329766	1
chr7	135323305	135330979	1
chr7	135327940	135330979	1
chr7	135634135	135634337	1
chr7	136935977	136939721	3
chr7	137304570	137374748	1
chr7	137330218	137374748	2
chr7	137569741	137570248	1
chr7	137586100	137600758	5
chr7	137597737	137600758	1
chr7	138189035	138223548	1
chr7	138203934	138223548	1
chr7	138738197	138758776	1
chr7	138758602	138761155	2
chr7	138822593	138833123	2
chr7	138921751	138951149	1
chr7	138951079	138957186	2
chr7	139297948	139316471	1
chr7	139415731	139416814	20
chr7	139436980	139441644	1
chr7	139741444	139757834	1
chr7	139746684	139757834	1
chr7	140255436	140273805	1
chr7	140285389	140302342	2
chr7	140285389	140305606	1
chr7	140386874	140386972	1
chr7	140402666	140404763	5
chr7	140434417	140508795	1
chr7	140439612	140508795	1
chr7	140476712	140494267	1
chr7	140476712	140508795	1
chr7	140494108	140534672	1
chr7	140549670	140550012	1
chr7	141336760	141349133	3
chr7	142989393	142989791	1
chr7	143573082	143573715	1
chr7	145694431	145694484	2
chr7	148500299	148502177	3
chr7	148523561	148544397	1
chr7	148529726	148544397	3
chr7	148529726	148547617	1
chr7	148543562	148544397	19
chr7	148543562	148547617	1
chr7	148543589	148544397	1
chr7	148851037	148873673	2
chr7	149564407	149564501	1
chr7	150813880	150825771	1
chr7	150814182	150815719	2
chr7	150932369	150932464	1
chr7	150934440	150934480	2
chr7	151174419	151195266	2
chr7	151181823	151195266	2
chr7	151835881	151860911	1
chr7	151842250	151846237	2
chr7	151851095	151855010	1
chr7	151876919	151948051	1
chr7	151891094	151896544	1
chr7	151935792	151948051	1
chr7	151946961	151948051	1
chr7	151960101	151962294	1
chr7	151960101	152012423	2
chr7	151970790	152012423	1
chr7	152007051	152012423	12
chr7	152007051	152055760	2
chr7	152027686	152055760	2
chr7	152480272	152498816	5
chr7	155101106	155101331	1
chr7	155465561	155473602	52
chr7	155465561	155493638	1
chr7	155471302	155473602	3
chr7	155499554	155511137	4
chr7	156516806	156619438	1
chr7	156549087	156619438	1
chr7	156554828	156619438	1
chr7	156589083	156629579	1
chr7	156619299	156629579	6
chr7	156758964	156759786	11
chr7	156994415	157024021	6
chr7	157009561	157018233	1
chr7	157013383	157018233	2
chr7	157013383	157024021	2
chr7	157013383	157041274	2
chr7	157013383	157047004	1
chr7	157015948	157018233	3
chr7	157155943	157159255	1
chr7	157159196	157160177	3
chr7	157174940	157178305	4
chr7	158207864	158208010	1
chr7	158449244	158449345	1
chr7	158472639	158482645	1
chr7	158478864	158486189	1
chr7	158536258	158536327	1
chr7	158552177	158557544	24
chr7	158566032	158591763	1
chr7	158580695	158591763	4
chr7	158672375	158684024	1
chr8	381341	385707	3
chr8	640898	642612	1
chr8	1824737	1872040	1
chr8	1871130	1882108	1
chr8	1871130	1893821	1
chr8	1876593	1900993	1
chr8	9562173	9567730	1
chr8	9605534	9605722	1
chr8	11301540	11302317	1
chr8	11702253	11702378	1
chr8	11710838	11710904	1
chr8	12968251	12973166	1
chr8	13356558	13357705	1
chr8	15508206	15531345	5
chr8	16921593	16948093	1
chr8	17092225	17094882	1
chr8	17123416	17126465	1
chr8	17123416	17143936	3
chr8	17820610	17824679	2
chr8	17830059	17838244	1
chr8	17868746	17869336	3
chr8	18430038	18541455	1
chr8	18656805	18662408	26
chr8	18725184	18730243	1
chr8	21832181	21835354	1
chr8	21847861	21849485	1
chr8	21965199	21965232	1
chr8	22054193	22054933	3
chr8	22056272	22056342	1
chr8	22272293	22273793	1
chr8	22273366	22273470	1
chr8	22332467	22333137	7
chr8	22355514	22370945	1
chr8	22429231	22429959	1
chr8	22439735	22439769	1
chr8	23160675	23160900	1
chr8	23299520	23307510	1
chr8	23702336	23709044	1
chr8	23708865	23708936	1
chr8	25136085	25193889	1
chr8	25149540	25154164	1
chr8	25156460	25158173	1
chr8	25156460	25168048	1
chr8	25158092	25168048	2
chr8	25220563	25222220	1
chr8	25224386	25227157	4
chr8	25265499	25266456	5
chr8	25269230	25269304	1
chr8	25301808	25307997	1
chr8	25317756	25346205	1
chr8	25319570	25327496	1
chr8	25340915	25341726	1
chr8	25744271	25766071	1
chr8	26248759	26265892	1
chr8	26439485	26441499	1
chr8	27290952	27292076	2
chr8	27957345	27970690	1
chr8	28013459	28019595	6
chr8	28570974	28575724	5
chr8	28573102	28575724	1
chr8	28595036	28600731	1
chr8	28821328	28837673	1
chr8	28821328	28876430	1
chr8	28827560	28837673	1
chr8	29927158	29927575	3
chr8	29959414	29962002	2
chr8	30332295	30336893	5
chr8	30332295	30361953	2
chr8	30538421	30541716	1
chr8	30642375	30657271	1
chr8	30643727	30657271	2
chr8	30915888	30974044	1
chr8	32453346	32474403	1
chr8	37330596	37333530	1
chr8	37623044	37623873	19
chr8	37692692	37695457	1
chr8	37727938	37735069	1
chr8	37971710	37976881	3
chr8	37971710	37978667	1
chr8	38103751	38117665	1
chr8	38105231	38111236	1
chr8	38205015	38205733	3
chr8	38260043	38262024	1
chr8	38287200	38287466	1
chr8	38314874	38315052	5
chr8	38677040	38678153	2
chr8	38693680	38696064	1
chr8	38793512	38803739	1
chr8	38801307	38803739	1
chr8	38801307	38810885	1
chr8	38803642	38810885	1
chr8	38912000	38913291	1
chr8	38912000	38948865	1
chr8	38947566	38948865	2
chr8	38959382	38961471	1
chr8	39044428	39068843	1
chr8	41455811	41456823	3
chr8	41575161	41575207	1
chr8	41832222	41836295	1
chr8	41905896	41907225	1
chr8	42183488	42186732	6
chr8	42259306	42260979	1
chr8	42317414	42323435	2
chr8	42317414	42330172	1
chr8	42742871	42744557	1
chr8	42761316	42785315	1
chr8	42761316	42798588	2
chr8	42780700	42798588	2
chr8	42805531	42829337	1
chr8	42812237	42819617	5
chr8	42828432	42852780	1
chr8	42862990	42868543	1
chr8	48192450	48206619	3
chr8	48192450	48404556	1
chr8	48196617	48206619	1
chr8	48320423	48353104	4
chr8	48508373	48525527	2
chr8	48508373	48511758	2
chr8	48696303	48701799	1
chr8	48697674	48707062	3
chr8	48697674	48710958	1
chr8	48812933	48843347	2
chr8	48839754	48840450	1
chr8	48845580	48846650	1
chr8	48882358	48884028	2
chr8	48882358	48889426	1
chr8	48885417	48889426	1
chr8	48955593	48962538	1
chr8	51351103	51363289	1
chr8	52770020	52773806	1
chr8	52773405	52773806	9
chr8	53568568	53599527	1
chr8	53580581	53599527	3
chr8	53596458	53596515	1
chr8	54656137	54682303	1
chr8	54682178	54684727	1
chr8	54723724	54742093	1
chr8	54891585	54912610	1
chr8	54891585	54923052	1
chr8	54896923	54923052	3
chr8	54906228	54923052	2
chr8	54974814	54978373	1
chr8	56695307	56708711	2
chr8	56695307	56717595	1
chr8	56695307	56705343	1
chr8	56698278	56708711	1
chr8	56854414	56866543	2
chr8	56863018	56882352	1
chr8	56985654	56985781	2
chr8	58100955	58101109	1
chr8	58221188	58221303	1
chr8	59477578	59484873	1
chr8	59535779	59548105	1
chr8	59535779	59555632	1
chr8	59851861	59878746	1
chr8	61484605	61504528	2
chr8	61496767	61504528	4
chr8	61653818	61655656	2
chr8	62546242	62557191	1
chr8	62546242	62566219	4
chr8	62550506	62566219	1
chr8	62555945	62555992	3
chr8	62555945	62556528	2
chr8	62555976	62559432	4
chr8	62559327	62559392	1
chr8	62574365	62596747	4
chr8	62588699	62596747	4
chr8	62596598	62596716	1
chr8	64087890	64100303	1
chr8	64098706	64100303	2
chr8	64099124	64099353	1
chr8	66605879	66617164	1
chr8	67364225	67364311	1
chr8	67484717	67488610	1
chr8	67484717	67505429	4
chr8	67484717	67514758	1
chr8	67492368	67505429	1
chr8	67511285	67514758	1
chr8	67513933	67514758	2
chr8	67786762	67789779	1
chr8	68015272	68044315	2
chr8	68015272	68028391	1
chr8	68015272	68018210	1
chr8	68015272	68028357	2
chr8	68018140	68028357	1
chr8	68024243	68024300	2
chr8	68030483	68031056	2
chr8	68128825	68145180	1
chr8	68150578	68172161	1
chr8	68152397	68200300	1
chr8	68163534	68172161	1
chr8	68163534	68189692	2
chr8	68178241	68189692	1
chr8	68183937	68200300	1
chr8	68200190	68214701	6
chr8	70475774	70501376	1
chr8	70515427	70541914	1
chr8	71068206	71069475	1
chr8	71071740	71075089	5
chr8	71086991	71092720	1
chr8	71305598	71305715	1
chr8	71506741	71510490	1
chr8	74204115	74204545	1
chr8	74204474	74205032	1
chr8	74464291	74464437	1
chr8	74529535	74529608	1
chr8	74868146	74872053	1
chr8	77616278	77620283	1
chr8	77745574	77755007	1
chr8	80786143	80831383	1
chr8	82626224	82626262	2
chr8	86178837	86180856	2
chr8	87414248	87414432	1
chr8	87437452	87479239	1
chr8	90659968	90737869	1
chr8	90734243	90737869	2
chr8	90784946	90792362	1
chr8	90926813	90926877	2
chr8	90955481	90960120	2
chr8	90955481	90971082	1
chr8	90960052	90960120	1
chr8	91029352	91049168	1
chr8	92998352	93023319	1
chr8	93017344	93017468	2
chr8	94767248	94828743	1
chr8	94798451	94834791	1
chr8	95315833	95323022	1
chr8	95470496	95479783	1
chr8	95504880	95524317	1
chr8	95549331	95550574	3
chr8	95768264	95796030	2
chr8	95841203	95863914	1
chr8	96044223	96064458	1
chr8	97541421	97549653	1
chr8	97541421	97554192	1
chr8	97549528	97551121	3
chr8	97622136	97622217	1
chr8	97797092	97797558	1
chr8	97847201	97892233	1
chr8	97892026	97892233	1
chr8	98673300	98703416	1
chr8	98673300	98718978	1
chr8	98698896	98703416	2
chr8	98699657	98699715	1
chr8	98731277	98731417	2
chr8	98817581	98831466	1
chr8	98817581	98837381	6
chr8	99224633	99229514	2
chr8	99496693	99507373	1
chr8	99538970	99560389	3
chr8	99715315	99719539	1
chr8	99718695	99719539	7
chr8	99718695	99735046	1
chr8	99718695	99735197	4
chr8	100146860	100182391	1
chr8	100286426	100287482	5
chr8	100443765	100494030	1
chr8	100443765	100533238	1
chr8	100479642	100494030	1
